Date,Time,"Nitrogen dioxide",Status
2024-06-18,23:00:00,7.45547,V ugm-3
2024-06-18,24:00:00,6.11332,V ugm-3
2024-06-19,01:00:00,4.9684,V ugm-3
2024-06-19,02:00:00,3.97432,V ugm-3
2024-06-19,03:00:00,3.47778,V ugm-3
2024-06-19,04:00:00,3.37883,V ugm-3
2024-06-19,05:00:00,5.01819,V ugm-3
2024-06-19,06:00:00,8.74809,V ugm-3
2024-06-19,07:00:00,13.52346,V ugm-3
2024-06-19,08:00:00,17.53697,V ugm-3
2024-06-19,09:00:00,20.72528,V ugm-3
2024-06-19,10:00:00,14.29576,V ugm-3
2024-06-19,11:00:00,12.95174,V ugm-3
2024-06-19,12:00:00,12.54986,V ugm-3
2024-06-19,13:00:00,7.07063,V ugm-3
2024-06-19,14:00:00,6.62553,V ugm-3
2024-06-19,15:00:00,5.62803,V ugm-3
2024-06-19,16:00:00,6.12754,V ugm-3
2024-06-19,17:00:00,5.37724,V ugm-3
2024-06-19,18:00:00,7.9161,V ugm-3
2024-06-19,19:00:00,10.05251,V ugm-3
2024-06-19,20:00:00,5.47259,V ugm-3
2024-06-19,21:00:00,7.75496,V ugm-3
2024-06-19,22:00:00,7.26361,V ugm-3
2024-06-19,23:00:00,6.86438,V ugm-3
2024-06-19,24:00:00,4.17652,V ugm-3
2024-06-20,01:00:00,2.45085,V ugm-3
2024-06-20,02:00:00,2.25131,V ugm-3
2024-06-20,03:00:00,1.63848,V ugm-3
2024-06-20,04:00:00,1.78849,V ugm-3
2024-06-20,05:00:00,2.9841,V ugm-3
2024-06-20,06:00:00,8.25835,V ugm-3
2024-06-20,07:00:00,8.3494,V ugm-3
2024-06-20,08:00:00,10.74439,V ugm-3
2024-06-20,09:00:00,11.79501,V ugm-3
2024-06-20,10:00:00,8.95554,V ugm-3
2024-06-20,11:00:00,8.10924,V ugm-3
2024-06-20,12:00:00,7.80939,V ugm-3
2024-06-20,13:00:00,10.35045,V ugm-3
2024-06-20,14:00:00,8.26104,V ugm-3
2024-06-20,15:00:00,10.69725,V ugm-3
2024-06-20,16:00:00,10.99764,V ugm-3
2024-06-20,17:00:00,8.86593,V ugm-3
2024-06-20,18:00:00,7.40882,V ugm-3
2024-06-20,19:00:00,9.04909,V ugm-3
2024-06-20,20:00:00,9.6891,V ugm-3
2024-06-20,21:00:00,14.5117,V ugm-3
2024-06-20,22:00:00,11.47508,V ugm-3
2024-06-20,23:00:00,13.36197,V ugm-3
2024-06-20,24:00:00,12.8639,V ugm-3
2024-06-21,01:00:00,7.67774,V ugm-3
2024-06-21,02:00:00,10.98784,V ugm-3
2024-06-21,03:00:00,11.16924,V ugm-3
2024-06-21,04:00:00,12.3631,V ugm-3
2024-06-21,05:00:00,10.97091,V ugm-3
2024-06-21,06:00:00,10.42825,V ugm-3
2024-06-21,07:00:00,21.47024,V ugm-3
2024-06-21,08:00:00,17.19611,V ugm-3
2024-06-21,09:00:00,15.01144,V ugm-3
2024-06-21,10:00:00,12.92367,V ugm-3
2024-06-21,11:00:00,12.92062,V ugm-3
2024-06-21,12:00:00,14.90932,V ugm-3
2024-06-21,13:00:00,13.61621,V ugm-3
2024-06-21,14:00:00,15.51141,V ugm-3
2024-06-21,15:00:00,20.08514,V ugm-3
2024-06-21,16:00:00,11.62566,V ugm-3
2024-06-21,17:00:00,13.61756,V ugm-3
2024-06-21,18:00:00,13.17399,V ugm-3
2024-06-21,19:00:00,15.10242,V ugm-3
2024-06-21,20:00:00,14.10841,V ugm-3
2024-06-21,21:00:00,12.96011,V ugm-3
2024-06-21,22:00:00,18.23265,V ugm-3
2024-06-21,23:00:00,12.66254,V ugm-3
2024-06-21,24:00:00,11.82601,V ugm-3
2024-06-22,01:00:00,5.95392,V ugm-3
2024-06-22,02:00:00,1.72023,V ugm-3
2024-06-22,03:00:00,2.72931,V ugm-3
2024-06-22,04:00:00,2.53217,V ugm-3
2024-06-22,05:00:00,3.57337,V ugm-3
2024-06-22,06:00:00,5.50997,V ugm-3
2024-06-22,07:00:00,9.04119,V ugm-3
2024-06-22,08:00:00,6.00981,V ugm-3
2024-06-22,09:00:00,7.25434,V ugm-3
2024-06-22,10:00:00,5.36877,V ugm-3
2024-06-22,11:00:00,6.01394,V ugm-3
2024-06-22,12:00:00,5.61996,V ugm-3
2024-06-22,13:00:00,12.22755,V ugm-3
2024-06-22,14:00:00,6.65926,V ugm-3
2024-06-22,15:00:00,5.01869,V ugm-3
2024-06-22,16:00:00,8.19872,V ugm-3
2024-06-22,17:00:00,5.16814,V ugm-3
2024-06-22,18:00:00,6.70585,V ugm-3
2024-06-22,19:00:00,7.05339,V ugm-3
2024-06-22,20:00:00,14.39727,V ugm-3
2024-06-22,21:00:00,8.68714,V ugm-3
2024-06-22,22:00:00,10.43041,V ugm-3
2024-06-22,23:00:00,8.64024,V ugm-3
2024-06-22,24:00:00,4.91314,V ugm-3
2024-06-23,01:00:00,4.29935,V ugm-3
2024-06-23,02:00:00,3.76987,V ugm-3
2024-06-23,03:00:00,4.26545,V ugm-3
2024-06-23,04:00:00,3.5713,V ugm-3
2024-06-23,05:00:00,5.0607,V ugm-3
2024-06-23,06:00:00,5.55683,V ugm-3
2024-06-23,07:00:00,6.94945,V ugm-3
2024-06-23,08:00:00,8.09104,V ugm-3
2024-06-23,09:00:00,5.36176,V ugm-3
2024-06-23,10:00:00,7.20092,V ugm-3
2024-06-23,11:00:00,8.29515,V ugm-3
2024-06-23,12:00:00,6.35653,V ugm-3
2024-06-23,13:00:00,6.31672,V ugm-3
2024-06-23,14:00:00,7.55066,V ugm-3
2024-06-23,15:00:00,5.66489,V ugm-3
2024-06-23,16:00:00,9.08551,V ugm-3
2024-06-23,17:00:00,7.40532,V ugm-3
2024-06-23,18:00:00,7.54962,V ugm-3
2024-06-23,19:00:00,9.63522,V ugm-3
2024-06-23,20:00:00,5.60819,V ugm-3
2024-06-23,21:00:00,8.43471,V ugm-3
2024-06-23,22:00:00,10.42054,V ugm-3
2024-06-23,23:00:00,15.08888,V ugm-3
2024-06-23,24:00:00,17.21086,V ugm-3
2024-06-24,01:00:00,14.07908,V ugm-3
2024-06-24,02:00:00,16.25925,V ugm-3
2024-06-24,03:00:00,19.77948,V ugm-3
2024-06-24,04:00:00,24.09275,V ugm-3
2024-06-24,05:00:00,24.84238,V ugm-3
2024-06-24,06:00:00,24.96148,V ugm-3
2024-06-24,07:00:00,30.55348,V ugm-3
2024-06-24,08:00:00,19.72211,V ugm-3
2024-06-24,09:00:00,24.61979,V ugm-3
2024-06-24,10:00:00,18.01661,V ugm-3
2024-06-24,11:00:00,20.8122,V ugm-3
2024-06-24,12:00:00,16.43917,V ugm-3
2024-06-24,13:00:00,14.25225,V ugm-3
2024-06-24,14:00:00,6.10907,V ugm-3
2024-06-24,15:00:00,8.3874,V ugm-3
2024-06-24,16:00:00,8.18971,V ugm-3
2024-06-24,17:00:00,10.62306,V ugm-3
2024-06-24,18:00:00,9.97325,V ugm-3
2024-06-24,19:00:00,8.68505,V ugm-3
2024-06-24,20:00:00,8.53016,V ugm-3
2024-06-24,21:00:00,14.5306,V ugm-3
2024-06-24,22:00:00,18.30985,V ugm-3
2024-06-24,23:00:00,23.1683,V ugm-3
2024-06-24,24:00:00,10.21623,V ugm-3
2024-06-25,01:00:00,7.79888,V ugm-3
2024-06-25,02:00:00,6.67391,V ugm-3
2024-06-25,03:00:00,4.55956,V ugm-3
2024-06-25,04:00:00,4.16272,V ugm-3
2024-06-25,05:00:00,6.19735,V ugm-3
2024-06-25,06:00:00,9.61708,V ugm-3
2024-06-25,07:00:00,16.92052,V ugm-3
2024-06-25,08:00:00,22.67237,V ugm-3
2024-06-25,09:00:00,27.14037,V ugm-3
2024-06-25,10:00:00,19.06161,V ugm-3
2024-06-25,11:00:00,17.42306,V ugm-3
2024-06-25,12:00:00,18.55168,V ugm-3
2024-06-25,13:00:00,21.68053,V ugm-3
2024-06-25,14:00:00,17.91159,V ugm-3
2024-06-25,15:00:00,17.42293,V ugm-3
2024-06-25,16:00:00,20.34866,V ugm-3
2024-06-25,17:00:00,14.69168,V ugm-3
2024-06-25,18:00:00,6.98975,V ugm-3
2024-06-25,19:00:00,7.63302,V ugm-3
2024-06-25,20:00:00,7.18817,V ugm-3
2024-06-25,21:00:00,6.24459,V ugm-3
2024-06-25,22:00:00,5.20436,V ugm-3
2024-06-25,23:00:00,5.30204,V ugm-3
2024-06-25,24:00:00,4.60834,V ugm-3
2024-06-26,01:00:00,4.82043,V ugm-3
2024-06-26,02:00:00,2.97184,V ugm-3
2024-06-26,03:00:00,3.16976,V ugm-3
2024-06-26,04:00:00,4.50727,V ugm-3
2024-06-26,05:00:00,6.48855,V ugm-3
2024-06-26,06:00:00,10.05541,V ugm-3
2024-06-26,07:00:00,9.85814,V ugm-3
2024-06-26,08:00:00,9.9621,V ugm-3
2024-06-26,09:00:00,9.81179,V ugm-3
2024-06-26,10:00:00,9.41703,V ugm-3
2024-06-26,11:00:00,7.9347,V ugm-3
2024-06-26,12:00:00,9.37196,V ugm-3
2024-06-26,13:00:00,8.8764,V ugm-3
2024-06-26,14:00:00,11.75454,V ugm-3
2024-06-26,15:00:00,16.20387,V ugm-3
2024-06-26,16:00:00,12.98353,V ugm-3
2024-06-26,17:00:00,11.40029,V ugm-3
2024-06-26,18:00:00,16.75409,V ugm-3
2024-06-26,19:00:00,19.1217,V ugm-3
2024-06-26,20:00:00,15.50345,V ugm-3
2024-06-26,21:00:00,24.81968,V ugm-3
2024-06-26,22:00:00,28.92774,V ugm-3
2024-06-26,23:00:00,13.42219,V ugm-3
2024-06-26,24:00:00,9.70806,V ugm-3
2024-06-27,01:00:00,6.60062,V ugm-3
2024-06-27,02:00:00,3.76237,V ugm-3
2024-06-27,03:00:00,4.35658,V ugm-3
2024-06-27,04:00:00,2.87139,V ugm-3
2024-06-27,05:00:00,4.11004,V ugm-3
2024-06-27,06:00:00,8.17144,V ugm-3
2024-06-27,07:00:00,7.72904,V ugm-3
2024-06-27,08:00:00,6.54074,V ugm-3
2024-06-27,09:00:00,No data,V ugm-3
2024-06-27,10:00:00,7.87818,V ugm-3
2024-06-27,11:00:00,7.43429,V ugm-3
2024-06-27,12:00:00,7.43525,V ugm-3
2024-06-27,13:00:00,5.90247,V ugm-3
2024-06-27,14:00:00,6.09578,V ugm-3
2024-06-27,15:00:00,5.65263,V ugm-3
2024-06-27,16:00:00,5.94835,V ugm-3
2024-06-27,17:00:00,6.88969,V ugm-3
2024-06-27,18:00:00,8.17389,V ugm-3
2024-06-27,19:00:00,7.97558,V ugm-3
2024-06-27,20:00:00,5.34934,V ugm-3
2024-06-27,21:00:00,5.44823,V ugm-3
2024-06-27,22:00:00,4.01169,V ugm-3
2024-06-27,23:00:00,4.21299,V ugm-3
2024-06-27,24:00:00,1.28794,V ugm-3
2024-06-28,01:00:00,0.79263,V ugm-3
2024-06-28,02:00:00,1.38785,V ugm-3
2024-06-28,03:00:00,1.23807,V ugm-3
2024-06-28,04:00:00,2.32743,V ugm-3
2024-06-28,05:00:00,1.53531,V ugm-3
2024-06-28,06:00:00,4.80566,V ugm-3
2024-06-28,07:00:00,7.82827,V ugm-3
2024-06-28,08:00:00,11.10117,V ugm-3
2024-06-28,09:00:00,11.84577,V ugm-3
2024-06-28,10:00:00,9.27126,V ugm-3
2024-06-28,11:00:00,10.01463,V ugm-3
2024-06-28,12:00:00,11.30684,V ugm-3
2024-06-28,13:00:00,9.82028,V ugm-3
2024-06-28,14:00:00,11.7459,V ugm-3
2024-06-28,15:00:00,7.98019,V ugm-3
2024-06-28,16:00:00,7.33763,V ugm-3
2024-06-28,17:00:00,9.96334,V ugm-3
2024-06-28,18:00:00,5.94877,V ugm-3
2024-06-28,19:00:00,5.70331,V ugm-3
2024-06-28,20:00:00,5.60033,V ugm-3
2024-06-28,21:00:00,13.47518,V ugm-3
2024-06-28,22:00:00,4.8563,V ugm-3
2024-06-28,23:00:00,4.2623,V ugm-3
2024-06-28,24:00:00,3.8651,V ugm-3
2024-06-29,01:00:00,3.56671,V ugm-3
2024-06-29,02:00:00,2.97142,V ugm-3
2024-06-29,03:00:00,1.88203,V ugm-3
2024-06-29,04:00:00,2.32801,V ugm-3
2024-06-29,05:00:00,2.08043,V ugm-3
2024-06-29,06:00:00,5.15224,V ugm-3
2024-06-29,07:00:00,4.55862,V ugm-3
2024-06-29,08:00:00,5.00459,V ugm-3
2024-06-29,09:00:00,5.35318,V ugm-3
2024-06-29,10:00:00,6.54485,V ugm-3
2024-06-29,11:00:00,7.4368,V ugm-3
2024-06-29,12:00:00,7.78398,V ugm-3
2024-06-29,13:00:00,7.58534,V ugm-3
2024-06-29,14:00:00,6.89212,V ugm-3
2024-06-29,15:00:00,12.58707,V ugm-3
2024-06-29,16:00:00,15.51345,V ugm-3
2024-06-29,17:00:00,15.31301,V ugm-3
2024-06-29,18:00:00,18.6875,V ugm-3
2024-06-29,19:00:00,14.37326,V ugm-3
2024-06-29,20:00:00,11.54944,V ugm-3
2024-06-29,21:00:00,8.9195,V ugm-3
2024-06-29,22:00:00,11.25218,V ugm-3
2024-06-29,23:00:00,12.04223,V ugm-3
2024-06-29,24:00:00,8.17454,V ugm-3
2024-06-30,01:00:00,9.71068,V ugm-3
2024-06-30,02:00:00,5.87872,V ugm-3
2024-06-30,03:00:00,2.87349,V ugm-3
2024-06-30,04:00:00,2.03122,V ugm-3
2024-06-30,05:00:00,2.62531,V ugm-3
2024-06-30,06:00:00,3.86385,V ugm-3
2024-06-30,07:00:00,5.40023,V ugm-3
2024-06-30,08:00:00,6.44137,V ugm-3
2024-06-30,09:00:00,5.94688,V ugm-3
2024-06-30,10:00:00,8.07986,V ugm-3
2024-06-30,11:00:00,6.69282,V ugm-3
2024-06-30,12:00:00,9.22067,V ugm-3
2024-06-30,13:00:00,15.47305,V ugm-3
2024-06-30,14:00:00,6.8921,V ugm-3
2024-06-30,15:00:00,13.63089,V ugm-3
2024-06-30,16:00:00,7.09041,V ugm-3
2024-06-30,17:00:00,10.26278,V ugm-3
2024-06-30,18:00:00,8.47502,V ugm-3
2024-06-30,19:00:00,7.92989,V ugm-3
2024-06-30,20:00:00,7.63177,V ugm-3
2024-06-30,21:00:00,8.91956,V ugm-3
2024-06-30,22:00:00,11.34718,V ugm-3
2024-06-30,23:00:00,6.09539,V ugm-3
2024-06-30,24:00:00,7.233,V ugm-3
2024-07-01,01:00:00,4.82171,V ugm-3
2024-07-01,02:00:00,1.91583,V ugm-3
2024-07-01,03:00:00,1.43693,V ugm-3
2024-07-01,04:00:00,1.78423,V ugm-3
2024-07-01,05:00:00,5.05407,V ugm-3
2024-07-01,06:00:00,6.34256,V ugm-3
2024-07-01,07:00:00,10.80332,V ugm-3
2024-07-01,08:00:00,12.98673,V ugm-3
2024-07-01,09:00:00,11.39983,V ugm-3
2024-07-01,10:00:00,14.37104,V ugm-3
2024-07-01,11:00:00,14.91888,V ugm-3
2024-07-01,12:00:00,19.77904,V ugm-3
2024-07-01,13:00:00,14.02957,V ugm-3
2024-07-01,14:00:00,10.01799,V ugm-3
2024-07-01,15:00:00,9.61823,V ugm-3
2024-07-01,16:00:00,9.36931,V ugm-3
2024-07-01,17:00:00,8.92334,V ugm-3
2024-07-01,18:00:00,10.71643,V ugm-3
2024-07-01,19:00:00,10.0606,V ugm-3
2024-07-01,20:00:00,7.43361,V ugm-3
2024-07-01,21:00:00,7.58181,V ugm-3
2024-07-01,22:00:00,7.1852,V ugm-3
2024-07-01,23:00:00,5.64887,V ugm-3
2024-07-01,24:00:00,5.25186,V ugm-3
2024-07-02,01:00:00,2.37837,V ugm-3
2024-07-02,02:00:00,3.03923,V ugm-3
2024-07-02,03:00:00,2.77471,V ugm-3
2024-07-02,04:00:00,3.22085,V ugm-3
2024-07-02,05:00:00,2.47768,V ugm-3
2024-07-02,06:00:00,5.10461,V ugm-3
2024-07-02,07:00:00,8.57403,V ugm-3
2024-07-02,08:00:00,17.24803,V ugm-3
2024-07-02,09:00:00,22.40362,V ugm-3
2024-07-02,10:00:00,20.6736,V ugm-3
2024-07-02,11:00:00,13.2363,V ugm-3
2024-07-02,12:00:00,16.75504,V ugm-3
2024-07-02,13:00:00,15.16983,V ugm-3
2024-07-02,14:00:00,29.33981,V ugm-3
2024-07-02,15:00:00,15.56191,V ugm-3
2024-07-02,16:00:00,17.10578,V ugm-3
2024-07-02,17:00:00,18.68708,V ugm-3
2024-07-02,18:00:00,13.28257,V ugm-3
2024-07-02,19:00:00,9.26748,V ugm-3
2024-07-02,20:00:00,7.83036,V ugm-3
2024-07-02,21:00:00,7.8795,V ugm-3
2024-07-02,22:00:00,12.04232,V ugm-3
2024-07-02,23:00:00,13.57682,V ugm-3
2024-07-02,24:00:00,11.39554,V ugm-3
2024-07-03,01:00:00,7.46586,V ugm-3
2024-07-03,02:00:00,4.88924,V ugm-3
2024-07-03,03:00:00,3.12187,V ugm-3
2024-07-03,04:00:00,3.61738,V ugm-3
2024-07-03,05:00:00,3.41915,V ugm-3
2024-07-03,06:00:00,9.41621,V ugm-3
2024-07-03,07:00:00,12.3403,V ugm-3
2024-07-03,08:00:00,15.56378,V ugm-3
2024-07-03,09:00:00,11.3503,V ugm-3
2024-07-03,10:00:00,10.70605,V ugm-3
2024-07-03,11:00:00,7.23732,V ugm-3
2024-07-03,12:00:00,8.72387,V ugm-3
2024-07-03,13:00:00,7.98045,V ugm-3
2024-07-03,14:00:00,6.94077,V ugm-3
2024-07-03,15:00:00,9.3225,V ugm-3
2024-07-03,16:00:00,7.63493,V ugm-3
2024-07-03,17:00:00,6.39626,V ugm-3
2024-07-03,18:00:00,6.89086,V ugm-3
2024-07-03,19:00:00,8.17933,V ugm-3
2024-07-03,20:00:00,9.31971,V ugm-3
2024-07-03,21:00:00,7.23625,V ugm-3
2024-07-03,22:00:00,15.36457,V ugm-3
2024-07-03,23:00:00,11.20159,V ugm-3
2024-07-03,24:00:00,2.87435,V ugm-3
2024-07-04,01:00:00,1.85042,V ugm-3
2024-07-04,02:00:00,1.12355,V ugm-3
2024-07-04,03:00:00,1.48689,V ugm-3
2024-07-04,04:00:00,1.38779,V ugm-3
2024-07-04,05:00:00,3.41987,V ugm-3
2024-07-04,06:00:00,2.72657,V ugm-3
2024-07-04,07:00:00,7.98082,V ugm-3
2024-07-04,08:00:00,8.477,V ugm-3
2024-07-04,09:00:00,5.4046,V ugm-3
2024-07-04,10:00:00,5.80029,V ugm-3
2024-07-04,11:00:00,5.6521,V ugm-3
2024-07-04,12:00:00,7.33722,V ugm-3
2024-07-04,13:00:00,7.23826,V ugm-3
2024-07-04,14:00:00,6.84139,V ugm-3
2024-07-04,15:00:00,9.71649,V ugm-3
2024-07-04,16:00:00,9.22062,V ugm-3
2024-07-04,17:00:00,7.13852,V ugm-3
2024-07-04,18:00:00,7.33742,V ugm-3
2024-07-04,19:00:00,5.55233,V ugm-3
2024-07-04,20:00:00,6.59273,V ugm-3
2024-07-04,21:00:00,3.66825,V ugm-3
2024-07-04,22:00:00,3.76761,V ugm-3
2024-07-04,23:00:00,2.32983,V ugm-3
2024-07-04,24:00:00,1.18966,V ugm-3
2024-07-05,01:00:00,0.85923,V ugm-3
2024-07-05,02:00:00,0.9253,V ugm-3
2024-07-05,03:00:00,0.64442,V ugm-3
2024-07-05,04:00:00,1.53665,V ugm-3
2024-07-05,05:00:00,3.76726,V ugm-3
2024-07-05,06:00:00,5.55191,V ugm-3
2024-07-05,07:00:00,7.13831,V ugm-3
2024-07-05,08:00:00,8.08055,V ugm-3
2024-07-05,09:00:00,8.67526,V ugm-3
2024-07-05,10:00:00,4.66004,V ugm-3
2024-07-05,11:00:00,5.40388,V ugm-3
2024-07-05,12:00:00,7.7831,V ugm-3
2024-07-05,13:00:00,8.32855,V ugm-3
2024-07-05,14:00:00,20.72149,V ugm-3
2024-07-05,15:00:00,15.66501,V ugm-3
2024-07-05,16:00:00,10.60895,V ugm-3
2024-07-05,17:00:00,15.96224,V ugm-3
2024-07-05,18:00:00,15.26834,V ugm-3
2024-07-05,19:00:00,12.59144,V ugm-3
2024-07-05,20:00:00,10.70768,V ugm-3
2024-07-05,21:00:00,16.01119,V ugm-3
2024-07-05,22:00:00,17.64771,V ugm-3
2024-07-05,23:00:00,22.059,V ugm-3
2024-07-05,24:00:00,26.17272,V ugm-3
2024-07-06,01:00:00,13.94709,V ugm-3
2024-07-06,02:00:00,23.59776,V ugm-3
2024-07-06,03:00:00,17.15313,V ugm-3
2024-07-06,04:00:00,12.84,V ugm-3
2024-07-06,05:00:00,25.13444,V ugm-3
2024-07-06,06:00:00,24.8363,V ugm-3
2024-07-06,07:00:00,15.66522,V ugm-3
2024-07-06,08:00:00,8.42747,V ugm-3
2024-07-06,09:00:00,7.68383,V ugm-3
2024-07-06,10:00:00,16.25926,V ugm-3
2024-07-06,11:00:00,9.86471,V ugm-3
2024-07-06,12:00:00,11.55011,V ugm-3
2024-07-06,13:00:00,8.17925,V ugm-3
2024-07-06,14:00:00,16.11091,V ugm-3
2024-07-06,15:00:00,8.77317,V ugm-3
2024-07-06,16:00:00,8.97247,V ugm-3
2024-07-06,17:00:00,20.42407,V ugm-3
2024-07-06,18:00:00,7.93146,V ugm-3
2024-07-06,19:00:00,7.7334,V ugm-3
2024-07-06,20:00:00,10.11292,V ugm-3
2024-07-06,21:00:00,10.65851,V ugm-3
2024-07-06,22:00:00,17.59864,V ugm-3
2024-07-06,23:00:00,25.77808,V ugm-3
2024-07-06,24:00:00,21.56451,V ugm-3
2024-07-07,01:00:00,18.04828,V ugm-3
2024-07-07,02:00:00,24.9236,V ugm-3
2024-07-07,03:00:00,16.26333,V ugm-3
2024-07-07,04:00:00,13.78411,V ugm-3
2024-07-07,05:00:00,4.80935,V ugm-3
2024-07-07,06:00:00,6.2472,V ugm-3
2024-07-07,07:00:00,9.37029,V ugm-3
2024-07-07,08:00:00,14.07956,V ugm-3
2024-07-07,09:00:00,9.3203,V ugm-3
2024-07-07,10:00:00,11.0553,V ugm-3
2024-07-07,11:00:00,15.06938,V ugm-3
2024-07-07,12:00:00,16.95353,V ugm-3
2024-07-07,13:00:00,16.01215,V ugm-3
2024-07-07,14:00:00,11.59981,V ugm-3
2024-07-07,15:00:00,7.78229,V ugm-3
2024-07-07,16:00:00,14.91971,V ugm-3
2024-07-07,17:00:00,16.30971,V ugm-3
2024-07-07,18:00:00,12.29348,V ugm-3
2024-07-07,19:00:00,13.88078,V ugm-3
2024-07-07,20:00:00,20.72267,V ugm-3
2024-07-07,21:00:00,11.45046,V ugm-3
2024-07-07,22:00:00,17.45004,V ugm-3
2024-07-07,23:00:00,14.3777,V ugm-3
2024-07-07,24:00:00,9.37073,V ugm-3
2024-07-08,01:00:00,8.06655,V ugm-3
2024-07-08,02:00:00,8.46342,V ugm-3
2024-07-08,03:00:00,7.88486,V ugm-3
2024-07-08,04:00:00,12.49599,V ugm-3
2024-07-08,05:00:00,11.55334,V ugm-3
2024-07-08,06:00:00,15.4684,V ugm-3
2024-07-08,07:00:00,18.09471,V ugm-3
2024-07-08,08:00:00,22.05816,V ugm-3
2024-07-08,09:00:00,13.53347,V ugm-3
2024-07-08,10:00:00,16.85115,V ugm-3
2024-07-08,11:00:00,10.45747,V ugm-3
2024-07-08,12:00:00,9.51438,V ugm-3
2024-07-08,13:00:00,10.50932,V ugm-3
2024-07-08,14:00:00,7.93075,V ugm-3
2024-07-08,15:00:00,9.96336,V ugm-3
2024-07-08,16:00:00,18.29003,V ugm-3
2024-07-08,17:00:00,17.9425,V ugm-3
2024-07-08,18:00:00,17.89537,V ugm-3
2024-07-08,19:00:00,11.10318,V ugm-3
2024-07-08,20:00:00,12.63839,V ugm-3
2024-07-08,21:00:00,5.94985,V ugm-3
2024-07-08,22:00:00,18.00129,V ugm-3
2024-07-08,23:00:00,17.35496,V ugm-3
2024-07-08,24:00:00,15.57123,V ugm-3
2024-07-09,01:00:00,11.10959,V ugm-3
2024-07-09,02:00:00,10.05114,V ugm-3
2024-07-09,03:00:00,6.05131,V ugm-3
2024-07-09,04:00:00,4.71203,V ugm-3
2024-07-09,05:00:00,8.38179,V ugm-3
2024-07-09,06:00:00,6.99232,V ugm-3
2024-07-09,07:00:00,8.87518,V ugm-3
2024-07-09,08:00:00,8.62504,V ugm-3
2024-07-09,09:00:00,6.79358,V ugm-3
2024-07-09,10:00:00,6.84293,V ugm-3
2024-07-09,11:00:00,5.85145,V ugm-3
2024-07-09,12:00:00,4.90864,V ugm-3
2024-07-09,13:00:00,5.10704,V ugm-3
2024-07-09,14:00:00,4.85975,V ugm-3
2024-07-09,15:00:00,6.24834,V ugm-3
2024-07-09,16:00:00,7.68712,V ugm-3
2024-07-09,17:00:00,8.0335,V ugm-3
2024-07-09,18:00:00,8.23215,V ugm-3
2024-07-09,19:00:00,6.84398,V ugm-3
2024-07-09,20:00:00,5.20759,V ugm-3
2024-07-09,21:00:00,2.13237,V ugm-3
2024-07-09,22:00:00,2.18185,V ugm-3
2024-07-09,23:00:00,2.42927,V ugm-3
2024-07-09,24:00:00,1.93421,V ugm-3
2024-07-10,01:00:00,3.17476,V ugm-3
2024-07-10,02:00:00,2.91017,V ugm-3
2024-07-10,03:00:00,2.77795,V ugm-3
2024-07-10,04:00:00,2.08325,V ugm-3
2024-07-10,05:00:00,7.78538,V ugm-3
2024-07-10,06:00:00,11.25798,V ugm-3
2024-07-10,07:00:00,15.92301,V ugm-3
2024-07-10,08:00:00,21.77538,V ugm-3
2024-07-10,09:00:00,16.2191,V ugm-3
2024-07-10,10:00:00,12.89503,V ugm-3
2024-07-10,11:00:00,No data,V ugm-3
2024-07-10,12:00:00,20.66399,V ugm-3
2024-07-10,13:00:00,15.16554,V ugm-3
2024-07-10,14:00:00,3.91752,V ugm-3
2024-07-10,15:00:00,3.47157,V ugm-3
2024-07-10,16:00:00,6.0975,V ugm-3
2024-07-10,17:00:00,4.81029,V ugm-3
2024-07-10,18:00:00,5.30693,V ugm-3
2024-07-10,19:00:00,3.07485,V ugm-3
2024-07-10,20:00:00,2.6783,V ugm-3
2024-07-10,21:00:00,3.0754,V ugm-3
2024-07-10,22:00:00,3.2245,V ugm-3
2024-07-10,23:00:00,3.62111,V ugm-3
2024-07-10,24:00:00,3.86894,V ugm-3
2024-07-11,01:00:00,2.44948,V ugm-3
2024-07-11,02:00:00,1.32402,V ugm-3
2024-07-11,03:00:00,6.70029,V ugm-3
2024-07-11,04:00:00,3.27685,V ugm-3
2024-07-11,05:00:00,8.73683,V ugm-3
2024-07-11,06:00:00,19.20431,V ugm-3
2024-07-11,07:00:00,28.28299,V ugm-3
2024-07-11,08:00:00,24.35715,V ugm-3
2024-07-11,09:00:00,11.90188,V ugm-3
2024-07-11,10:00:00,26.29791,V ugm-3
2024-07-11,11:00:00,3.82066,V ugm-3
2024-07-11,12:00:00,6.4913,V ugm-3
2024-07-11,13:00:00,17.90568,V ugm-3
2024-07-11,14:00:00,13.49128,V ugm-3
2024-07-11,15:00:00,9.57204,V ugm-3
2024-07-11,16:00:00,9.37727,V ugm-3
2024-07-11,17:00:00,7.04589,V ugm-3
2024-07-11,18:00:00,5.65793,V ugm-3
2024-07-11,19:00:00,7.14489,V ugm-3
2024-07-11,20:00:00,3.37616,V ugm-3
2024-07-11,21:00:00,4.46807,V ugm-3
2024-07-11,22:00:00,6.35479,V ugm-3
2024-07-11,23:00:00,7.59309,V ugm-3
2024-07-11,24:00:00,9.58055,V ugm-3
2024-07-12,01:00:00,6.22979,V ugm-3
2024-07-12,02:00:00,9.01065,V ugm-3
2024-07-12,03:00:00,9.09563,V ugm-3
2024-07-12,04:00:00,8.34863,V ugm-3
2024-07-12,05:00:00,7.8514,V ugm-3
